,Unnamed: 0,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,dataset
10818,10818,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Pvt Ltd,>4,57,1.0,train
10819,10819,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,48,0.0,train
10820,10820,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,89,0.0,train
10821,10821,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,24,0.0,train
10822,10822,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,41,0.0,train
10823,10823,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,4,0.0,train
10824,10824,0.91,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,never,108,0.0,train
10825,10825,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,6,0.0,train
10826,10826,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,12,1.0,train
10827,10827,0.91,Female,No relevent experience,no_enrollment,Graduate,No Major,1,5000-9999,Pvt Ltd,never,6,0.0,train
10828,10828,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,56,1.0,train
10829,10829,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,103,1.0,train
10830,10830,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,20,100-500,Pvt Ltd,>4,17,0.0,train
10831,10831,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,47,0.0,train
10832,10832,0.7809999999999999,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,never,63,1.0,train
10833,10833,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,42,0.0,train
10834,10834,0.887,Male,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,never,32,1.0,train
10835,10835,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,10,0.0,train
10836,10836,0.682,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,61,1.0,train
10837,10837,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,112,0.0,train
10838,10838,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,2,41,0.0,train
10839,10839,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,44,0.0,train
10840,10840,0.698,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,never,56,0.0,train
10841,10841,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,9,0.0,train
10842,10842,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,4,0.0,train
10843,10843,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,4,10,0.0,train
10844,10844,0.7759999999999999,Male,No relevent experience,Full time course,High School,STEM,4,1000-4999,Pvt Ltd,never,54,1.0,train
10845,10845,0.924,Male,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,25,0.0,train
10846,10846,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,12,0.0,train
10847,10847,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,9,0.0,train
10848,10848,0.725,Male,No relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,19,0.0,train
10849,10849,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,never,69,0.0,train
10850,10850,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,8,1.0,train
10851,10851,0.74,Female,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,4,126,0.0,train
10852,10852,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,48,0.0,train
10853,10853,0.92,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,1,24,0.0,train
10854,10854,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,48,0.0,train
10855,10855,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,10,50-99,Pvt Ltd,4,36,0.0,train
10856,10856,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,54,0.0,train
10857,10857,0.855,Male,No relevent experience,Full time course,High School,STEM,<1,100-500,Pvt Ltd,1,12,1.0,train
10858,10858,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,14,0.0,train
10859,10859,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,8,1.0,train
10860,10860,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,46,0.0,train
10861,10861,0.624,Male,No relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,never,146,1.0,train
10862,10862,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,60,1.0,train
10863,10863,0.682,Male,Has relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,1,67,0.0,train
10864,10864,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,3,1.0,train
10865,10865,0.949,Male,No relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,never,53,0.0,train
10866,10866,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,>4,31,0.0,train
10867,10867,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,40,0.0,train
10868,10868,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,222,0.0,train
10869,10869,0.925,Male,No relevent experience,Full time course,Graduate,Business Degree,2,50-99,Pvt Ltd,1,192,1.0,train
10870,10870,0.887,Male,No relevent experience,Full time course,Masters,Business Degree,7,50-99,Pvt Ltd,1,23,1.0,train
10871,10871,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Funded Startup,2,152,0.0,train
10872,10872,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,59,1.0,train
10873,10873,0.926,Male,No relevent experience,no_enrollment,High School,STEM,2,10/49,Funded Startup,2,59,0.0,train
10874,10874,0.897,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,15,0.0,train
10875,10875,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,79,0.0,train
10876,10876,0.897,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,35,0.0,train
10877,10877,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,>4,43,0.0,train
10878,10878,0.855,Male,No relevent experience,Full time course,High School,STEM,8,100-500,Pvt Ltd,1,34,0.0,train
10879,10879,0.924,Male,No relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,never,24,0.0,train
10880,10880,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,129,0.0,train
10881,10881,0.855,Other,No relevent experience,no_enrollment,Graduate,Business Degree,18,1000-4999,Pvt Ltd,>4,48,0.0,train
10882,10882,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,103,0.0,train
10883,10883,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,107,0.0,train
10884,10884,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,>4,11,0.0,train
10885,10885,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,13,1.0,train
10886,10886,0.91,Male,Has relevent experience,Part time course,High School,STEM,4,1000-4999,Pvt Ltd,1,160,0.0,train
10887,10887,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,53,1.0,train
10888,10888,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,161,0.0,train
10889,10889,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,102,0.0,train
10890,10890,0.698,Male,Has relevent experience,Full time course,Primary School,STEM,7,100-500,Public Sector,2,7,0.0,train
10891,10891,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,never,80,0.0,train
10892,10892,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,67,0.0,train
10893,10893,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,112,0.0,train
10894,10894,0.924,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,8,0.0,train
10895,10895,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,292,0.0,train
10896,10896,0.802,Male,Has relevent experience,no_enrollment,High School,STEM,3,<10,Pvt Ltd,2,64,0.0,train
10897,10897,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,14,1.0,train
10898,10898,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,5,0.0,train
10899,10899,0.878,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,22,0.0,train
10900,10900,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,84,0.0,train
10901,10901,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,167,0.0,train
10902,10902,0.92,Male,No relevent experience,no_enrollment,Masters,Arts,15,10000+,Pvt Ltd,2,64,0.0,train
10903,10903,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,45,0.0,train
10904,10904,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,>20,<10,Pvt Ltd,1,88,0.0,train
10905,10905,0.887,Male,No relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,never,21,1.0,train
10906,10906,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,1,56,0.0,train
10907,10907,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,Pvt Ltd,>4,37,0.0,train
10908,10908,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,2,146,0.0,train
10909,10909,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,28,0.0,train
10910,10910,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,23,0.0,train
10911,10911,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,5,0.0,train
10912,10912,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,37,0.0,train
10913,10913,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,214,0.0,train
10914,10914,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,1,58,1.0,train
10915,10915,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,2,174,0.0,train
10916,10916,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,6,0.0,train
10917,10917,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,3,60,0.0,train
10918,10918,0.698,Male,Has relevent experience,no_enrollment,High School,STEM,3,<10,Pvt Ltd,2,6,0.0,train
10919,10919,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,26,1.0,train
10920,10920,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,8,0.0,train
10921,10921,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,73,1.0,train
10922,10922,0.91,Male,No relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,1,121,0.0,train
10923,10923,0.923,Male,No relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,1,72,0.0,train
10924,10924,0.78,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,129,0.0,train
10925,10925,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,73,1.0,train
10926,10926,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,135,0.0,train
10927,10927,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,102,0.0,train
10928,10928,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,86,0.0,train
10929,10929,0.924,Male,No relevent experience,Full time course,High School,STEM,1,50-99,Pvt Ltd,never,278,0.0,train
10930,10930,0.555,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,1.0,train
10931,10931,0.7879999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,155,0.0,train
10932,10932,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Public Sector,3,52,0.0,train
10933,10933,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28,0.0,train
10934,10934,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,40,0.0,train
10935,10935,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,75,0.0,train
10936,10936,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,28,0.0,train
10937,10937,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,20,0.0,train
10938,10938,0.92,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Pvt Ltd,1,90,1.0,train
10939,10939,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,11,1000-4999,Pvt Ltd,1,14,0.0,train
10940,10940,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,24,0.0,train
10941,10941,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,22,1.0,train
10942,10942,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,55,0.0,train
10943,10943,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,21,0.0,train
10944,10944,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Early Stage Startup,2,54,0.0,train
10945,10945,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,11,0.0,train
10946,10946,0.887,Male,Has relevent experience,Part time course,Phd,STEM,>20,50-99,Pvt Ltd,>4,41,0.0,train
10947,10947,0.878,Male,No relevent experience,Full time course,Masters,STEM,12,50-99,Public Sector,1,152,0.0,train
10948,10948,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,40,1.0,train
10949,10949,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,83,0.0,train
10950,10950,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,>4,206,0.0,train
10951,10951,0.92,Male,No relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,1,112,1.0,train
10952,10952,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,15,0.0,train
10953,10953,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,67,0.0,train
10954,10954,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,50,1.0,train
10955,10955,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,never,73,0.0,train
10956,10956,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,1,164,0.0,train
10957,10957,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,66,0.0,train
10958,10958,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,27,1.0,train
10959,10959,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,330,0.0,train
10960,10960,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,2,19,0.0,train
10961,10961,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Other,1,42,0.0,train
10962,10962,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,96,1.0,train
10963,10963,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Funded Startup,1,23,0.0,train
10964,10964,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,24,1.0,train
10965,10965,0.878,Male,No relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,never,96,0.0,train
10966,10966,0.727,Male,No relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,110,1.0,train
10967,10967,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,86,0.0,train
10968,10968,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,146,0.0,train
10969,10969,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,47,0.0,train
10970,10970,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,11,1.0,train
10971,10971,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,42,1.0,train
10972,10972,0.7659999999999999,Male,Has relevent experience,Part time course,High School,STEM,4,50-99,Pvt Ltd,2,7,1.0,train
10973,10973,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,200,0.0,train
10974,10974,0.624,Male,No relevent experience,no_enrollment,Graduate,Business Degree,10,50-99,Pvt Ltd,>4,22,1.0,train
10975,10975,0.926,Male,No relevent experience,Full time course,High School,STEM,7,<10,Early Stage Startup,2,77,0.0,train
10976,10976,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,19,50-99,Pvt Ltd,4,29,0.0,train
10977,10977,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,50,0.0,train
10978,10978,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,3,0.0,train
10979,10979,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,70,0.0,train
10980,10980,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,never,99,0.0,train
10981,10981,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64,0.0,train
10982,10982,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,94,0.0,train
10983,10983,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,51,1.0,train
10984,10984,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,101,0.0,train
10985,10985,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,2,35,0.0,train
10986,10986,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,10/49,Pvt Ltd,3,42,0.0,train
10987,10987,0.843,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,9,1.0,train
10988,10988,0.897,Male,Has relevent experience,no_enrollment,Graduate,Arts,<1,<10,Early Stage Startup,1,32,0.0,train
10989,10989,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,134,1.0,train
10990,10990,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,never,22,0.0,train
10991,10991,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,2,24,0.0,train
10992,10992,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,131,0.0,train
10993,10993,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,31,0.0,train
10994,10994,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,41,1.0,train
10995,10995,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,3,17,0.0,train
